id,text,dimension,indicator,gold_all
ap_070,"The number of times ChatGPT has suggested using ""setTimeout"" unironically to fix a legitimate issue makes me terrified of what I'm going to find in codebases over the coming years with all these AI slop.

This whole manual PR approach doesn't work if people are allowed to commit tons of generated code. No time will be saved. The dev using the LLM for generating is already a reviewer in this case.

Maybe let the LLM review the PR. And the reviewing dev will only look at the warnings, and decide to approve/return the PR.

If you can't blindly push most of the generated source-code, there will be no ""productivity gains"". And the team is slowly being de-skilled. Congratulations. Just try to get the hell out of Vibecoder-Teams.

I use CodeRabbit for my open source project and its looks good so far. Its give details feedback which can be leverage to enhance code quality and handling corner cases.",Quality Degradation,skill-atrophy,slop-mitigations|ai-limitations|codebase-degradation|skill-atrophy
ap_071,"Too many business owners are oversold with AI prospects. In the next 5 years, no one will learn how to code properly anymore",Quality Degradation,skill-atrophy,skill-atrophy|structural-drivers
ap_072,"I mean if he just sits with the guy for a couple of hours as a one time thing, it isn't like he is stuck with some person who doesn't speak the same language and they just can't communicate or something.

This just seems a bit over the top of an analysis for something that the person can change their behavior if it's a reviewer and reviewee type dynamic.

If dude just keeps submitting shit after that then that is a different story, but call em on the slop and talk about better ways to use the ole' AI",Review Friction,slop-mitigations,slop-mitigations
ap_073,Ask him if he even reviewed his own PR,Review Friction,slop-mitigations,slop-mitigations
ap_074,"AI Slop PR's are burning me and my team out hard, anyone else experiencing this?

Background: Current role is a TL (dev/manager hybrid at this place), my team has a large amount of domain ownership so we are constantly pinged for PR reviews.

Lately there has been a huge push for teams to adopt tools like Cursor, the problem is that while yes they can generate code, it is just lately rapidly becoming an endless stream of AI slop.

In the last few weeks:

Multiple 5k+ line PR's that should be sub 100 lines
PR's that have tons of changed files that in some vibe coding iteration were dropped or my new favourite thing endless redirection where multiple things don't actually do anything.
Very scary PR's where the AI did something extremely dangerous i am assuming to make tests work or something. For example one of the PR's actually did such a very subtle change where it aborted early in a middleware basically skipping most of AuthZ, then mocked out a good chunk of the AuthZ in tests which caused tests to pass.
AI hallucinating external services, then mocking out the hallucinated external services. Forcing me to go look up other repos/service maps and validate that yes this api endpoint actually exists.
AI's ignoring project architecture and structure, dumping files everywhere, or ignoring coding styles.

The problem is that these PR's are becoming exhausting as they keep touching on my teams domain, so we are required to review and approve them. Pretty much nobody wants to talk about this, nobody wants to discuss this fact. Today a junior came and dropped a 10k PR that is just all over the place, i just rejected it, pretty saying ""this issue does not need 10k LoC changed, and i am not going through this.""

However instead of well addressing the issues of lack of critical thinking or just copy and pasting a story in, instead i am getting push back for being too strict. My entire team has been complaining about this, on average my team of 6 is getting around 30 PR's a day from various teams now.

EDIT To clarify a few things:

I have told them my issues in detail with other managers this specifically affects my team and a few others who are not discrete feature specific teams as our domain is much larger. Most don't care since it doesn't actually affect them and they specifically care about increasing their own velocity. Our bosses do not care and just want us to go faster.
We have several large monolith java applications, these code bases are not pretty but do have a decent test suite. Cursor specifically has huge issues with some of these project's structure where it will often just stuff into the first folder with a matching name it seems to find.
We do have code rules however they are nowhere near as well documented and enforced.",Forces and Consequences,structural-drivers,reviewer-burden|codebase-degradation|ai-limitations|mandated-ai-adoption|structural-drivers
ap_075,"This is pretty horrific, Microsoft been doing AI PR stunts for a while now. Reminds Google with their image generation fiasco.",Forces and Consequences,structural-drivers,structural-drivers
ap_076,"Every time somebody sees shitty, junior-level code now, they just will assume it is AI.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-content-detection
ap_077,When the comment smells like AI but I just can't prove it,Review Friction,trust-erosion-in-collaboration,ai-content-detection|trust-erosion-in-collaboration
ap_078,"It also let them muddle the true origin of the bug report. Then they can claim ""wide adoption"" and ""usefulness"".",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|structural-drivers
ap_079,"Interestingly, github UI doesn't let me filter by autor Copilot, so I cannot see how many are open/closed/draft",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|ai-content-detection
ap_080,"This is a recent comment from one of the PR links above. Summarizes our emotions neatly:

QUOTE

As an outside observer but developer using .NET, how concerned should I be about AI slop agents being let lose on codebases like this? How much code are we going to be unknowingly running in future .NET versions that was written by AI rather than real people?

What are the implications of this around security, licensing, code quality, overall cohesiveness, public APIs, performance? How much of the AI was trained on 15+ year old Stack Overflow answers that no longer represent current patterns or recommended approaches?

Will the constant stream of broken PR's wear down the patience of the .NET maintainers?

Did anyone actually want this, or was it a corporate mandate to appease shareholders riding the AI hype cycle?

Furthermore, two weeks ago someone arbitrarily added a section to the .NET docs to promote using AI simply to rename properties in JSON. That new section of the docs serves no purpose.

How much engineering time and mental energy is being allocated to clean up after AI?

UNQUOTE",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|reviewer-burden|codebase-degradation|knowledge-ecosystem-degradation|mandated-ai-adoption
ap_081,"So .NET 9 IS LTS and maybe final for me.

Stephen Toub's comment:

The stream of PRs is coming from requests from the maintainers of the repo. We're experimenting to understand the limits of what the tools can do today and preparing for what they'll be able to do tomorrow. Anything that gets merged is the responsibility of the maintainers, as is the case for any PR submitted by anyone to this open source and welcoming repo. Nothing gets merged without it meeting all the same quality bars and with us signing up for all the same maintenance requirements.

@davidfowl and I gave a talk on Monday about how .NET 10 has already benefited from using such tools, if anyone is interested.
https://m.youtube.com/watch?v=gieL0bxyTUU",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|developer-accountability
ap_082,I really love .NET but I think I might have to start advocating for different tech stacks if this is what they're going to make.,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|codebase-degradation
ap_083,"my biggest fear about all this is it incentivizes people to steal my github/linked/etc and then if i lose it how do i prove im not a bot myself.

ive interviewed at startups while running my agency. most of them have an in person round. I am yet to see a completely remote process. one client even flew me out to talk about IRL role.

most of my agency clients require at least video call as well",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|slop-mitigations|workforce-disruption
ap_084,"Fight AI with AI? Use your own AI tool to give very strict code reviews.

But forgetting the AI part, 30 PRs a day from outside your team is a lot, especially if they're not trivial. That sounds like you might want to rethink where code should live if so many teams need to make large changes to your team's code to get their work done.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|trust-erosion-in-collaboration
ap_085,"That's kind of how I've been handling it currently

• reviewed the first revision entirely, pointing out lots of things for improvement
• they make changes that kind of do what I asked
• review it again and see that although they definitely addressed some stuff, their new generated code still had lots of very similar issues

I was hoping me saying ""let's abstract duplicate code"" would mean they'd be wary of that in the future but I think I'm just seeing whatever the AI spits out with no real human in the loop.

My guess is they're feeding my PR comments to the LLM and committing whatever changes it makes as a result.",Review Friction,trust-erosion-in-collaboration,reviewer-burden|trust-erosion-in-collaboration|producer-comprehension-gap
ap_086,"I'm fearing that AI will enable the mediocre people to pose as experts much more confidently, to a level where a side observer will not be able to tell a difference.",Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|producer-comprehension-gap
ap_087,they don't trust the devs. they likely have expectations that aren't reasonable for the situation.,Review Friction,trust-erosion-in-collaboration,trust-erosion-in-collaboration|mandated-ai-adoption
ap_088,"Deal with it like it's code. When someone at my company contributes code, they create a pull request, and the code is reviewed, and they need to make any requested changes and resubmit. Do that, but also track how much time it takes you to do the reviews.

They'll quickly get upset about the requested changes, and suggest that instead of asking them to do it again, ""can't you just make the changes?"". When that happens, point out that yes, you can make the changes, and yes, that would be faster. Then, gently lead them to what they've just proven: using AI to generate code requires more developer hours than using developers to write code.",Review Friction,trust-erosion-in-collaboration,slop-mitigations|reviewer-burden|trust-erosion-in-collaboration
ap_089,"A dev I really rate has started using A.I. to reply to us and I am trying to find a tactful way of saying that his old communication style of 'yup', 'nup' and 'fixed, take a look' was preferable to screeds of ""great question, it's important to have your php version up to date and here's why....So now that you understand why it's so vital to have xyz, here's my game plan for how I think you can proceed from here for optimal success with...""",Review Friction,trust-erosion-in-collaboration,ai-content-detection|trust-erosion-in-collaboration|ai-limitations
ap_090,"I wish I had an answer for you. We are receiving 300-400 applications for in-office/hybrid positions.

I'm meeting with my HR recruiter on Monday to figure out how we weed through hundreds of applications as we open more positions. The hiring process is broken right now and HR seems to have fallen asleep at the wheel.",Forces and Consequences,workforce-disruption,workforce-disruption
ap_091,"It is relevant to hiring though, because the sea of garbage applications you're wading through is bottom feeding offshore scalpers. That's the point. If we shut off the spigot to these people, and hire in our own nation exclusively, most of these problems would be instantly solved.",Forces and Consequences,workforce-disruption,workforce-disruption|structural-drivers
ap_092,"AI slop and SEO are absolutely part of it, but another thing to consider is that the DevRel field was absolutely gutted in the layoffs starting in 2022. It's always been hard to measure the impact of DevRel so when it came time to make cuts, those teams got the axe. They were the ones maintaining docs and code examples and demo repos and interactive demos. They were the ones making sure the SEO'd articles and blog posts actually had quality content with code snippets that ran. The DevRels who were great at all that work but didn't have enough name recognition to essentially be influencers went back to IC engineering roles.

I don't want to put blame on the remaining DevRels, there's a place for influencer-style work. But I doubt most of them have the bandwidth to maintain the spawl of docs and demos. Plus I'm sure some companies eliminated DevRel entirely and now expect Customer Architects or whoever to do it all.

That's my perspective from someone who briefly worked in DevRel and made a lot of friends in the field, though I'll admit that I haven't followed it closely since going back to IC engineering work.",Forces and Consequences,workforce-disruption,knowledge-ecosystem-degradation|structural-drivers|workforce-disruption
