id,text,dimension,indicator,gold_all
ap_087,And reviewing code is about 1000x less enjoyable than writing code.,Forces and Consequences,craft-erosion,reviewer-burden|craft-erosion
ap_088,"anything other than ai slop generation... with every muppet diving head first into llm group fap parties, all the real work still has to get done, especially as people are starting to properly understand that the inherent nature of these black boxes is to produce something that looks rational, but which is subtly woven with bugs that will take longer to fix than if you'd just written simple software from the start; forget ""ai"" taking your job - it's weeding out the useless ""coders"" and making those of us who treat coding as a craft even more valuable.",Forces and Consequences,craft-erosion,ai-limitations|workforce-disruption|craft-erosion
ap_089,"I'm a free software developer and have been for over 25 years. I've worked at many of the usual places too and I enjoy and appreciate the different licenses used for software.

I'm also a filmmaker and married to a visual artist.

I don't touch this stuff at all. It's all AI slop to me. I don't want to see it, I don't want to work with it or use it.",Forces and Consequences,craft-erosion,craft-erosion
ap_090,Some devs were vibe-coding long before LLMs were a thing,Forces and Consequences,craft-erosion,craft-erosion
ap_091,"It's refreshing to read this, this is exactly my experience with it so far. There's so much hype though I've been feeling like I was the only one. I also don't particularly care to spend so much of my time on prompt engineering. Improved inline code completion suggestions are great, but past that I'm not seeing these great productivity gains people go on about, and it's not very enjoyable.",Forces and Consequences,craft-erosion,craft-erosion
ap_092,once they stop clogging my career field with hype and garbage,Forces and Consequences,craft-erosion,craft-erosion
ap_093,"Indeed reviewing code is often more difficult and less rewarding than writing it yourself. If you have to fix AI-generated code, this is a shitty job because the ""creative"" part was done by AI, while the tedious part is on you. It's the exact opposite of what we were promised.

You can go very fast with AI, but you accrue technical debt at a much higher speed too. Few people bother with technical debt but it's not an abstract concept.",Forces and Consequences,craft-erosion,codebase-degradation|craft-erosion
ap_094,"You're objectively correct in a business context, which is what most software is for. For me, seeing AI slop code more and more is just sad from a craft perspective.

Software that's well designed and architected is a pleasure to read and write, even if a lower quality version would get the job done. I'm watching one of the things I love most in the world become more automated and having the craftsmanship stripped out of it. That's a bit over dramatic from me, but it's been sad to watch.",Forces and Consequences,craft-erosion,craft-erosion
ap_095,"Oh you're missing the boat if you're not making this absolutely intentional. It is such a fantastic opportunity that you can't possibly pass this up. Four decade+ IT architect here. Just signed my first ever severance agreement in my entire career. I'm essentially done in 7 months. Being replaced by a crew of outsourced devs from India. Very nice people. I have no qualms with these folks. People need to earn a living around the world, and I am just fine with that.

So I'm tasked with 'knowledge transfer' and of course 'getting sprint tasks completed' because nobody else can yet. Indeed the PR's are coming in from overseas, all AI generated. No surprises here. I fully expect that. The folks from overseas are not stupid. They know how to play the game. Especially with US based money flow.

So (insert Mark Manson's 'Subtle Are of Not Giving a F*k') I start thinking to myself, why do I care so much? Is it because I poured my heart and soul into this code base? Giving it every bit of attention and honor that one would give to something that truly mattered? Or because I cared about the users of the app? Their lives? The impact they would have on others because this code base was of the best quality I could possibly produce? Yes, indeed that was the reason...but

...capitalism doesn't care. So WHY...SHOULD...I?

Introducing a $25.00/month Claude Code Pro subscription. Perfect! They want AI. They're going to get AI. And honestly it's been a JOY to BEHOLD such a fitting REVENGE!!! And so f'ing easy.

I just let Claude Code SLOP IT OUT FOR ME. And it gets reviews and checked in!!!! The code works! Is it extendable? No. Does it fit into the context of the larger architecture? Just barely. Does it fit any overall standards? No. Does one function resemble another in terms of coding style and approach? Absolutely not! Is it code that will stand the test of time? Hell no. Will it be maintainable in a year? Not by anyone with less than 3 decades into the industry. And the list goes on, and on, and on of how this SLOP CRAP violates everything we have held to quality up until now.

Are the capitalists happy? Of course they are! Look at how 'productive' I am now! I can bang out a new radio-set by lunchtime!!! Full stack!!!

But the Beast lies waiting, for the future. Salivating. When the wall hits. When no one knows, anywhere how the overwhelmingly expensive codebase, got to the point where no change can be made to it, without the entire castle, falling to the ground like a house of cards.

Live the dream! SLOP YOUR WAY OUT! We deserved better!",Forces and Consequences,craft-erosion,codebase-degradation|craft-erosion|mandated-ai-adoption|structural-drivers
ap_096,"This to me is interesting when it comes to free software projects; sure there are a lot of people contributing as their day job. But if you contribute or manage a project for the pleasure of it, things which undermine your enjoyment - cleaning up AI slop - are absolutely a thing to say ""fuck off"" over.",Forces and Consequences,craft-erosion,reviewer-burden|craft-erosion
ap_097,"Yes. As my wife would say, the problem with AI is that people are busy making it ""create"" and I just want it to do the dishes -- so *I* can create.",Forces and Consequences,craft-erosion,craft-erosion
ap_098,"Awesome post.

I've said this for a while. AI is great at programming. But it's also bad at programming.

So I never ask for more than a method, service class, or some SQL.

Because having to always check it's work. So reading through and checking its implementation of a feature is a chore.

It's much less fun than actually programming the features myself.",Forces and Consequences,craft-erosion,reviewer-burden|developer-accountability|ai-limitations|craft-erosion
ap_099,"Which is crucial, because what was rewarding about working with interns – the thing that always kept me going – was helping another human being launch their career, helping them become a better software developer. By contrast, there's nothing rewarding about explaining basic software development to an AI.",Forces and Consequences,craft-erosion,craft-erosion
ap_100,"My thoughts exactly. What does saving an hour or two writing code, which I actually like, give me if I have to spend that same hour or two deshittifying it, which I don't like at all?",Forces and Consequences,craft-erosion,reviewer-burden|craft-erosion
ap_101,"Yeah, I'm feeling this. I'm almost 40 and I'm really not interested in continuing the AI slop treadmill that I'm seeing stretching before me

I am my own agent in the world. I don't get any satisfaction from using AI to do my work and offloading my responsibility and my skills to a computer. Computers are tools for me to use, not partners or subordinates

Strongly thinking about going back to school to retrain into something else aside from software. The only thing stopping me at the moment is that I think AI is making every industry and job similarly stupid and fruitless right now so changing lanes will still land me in the ""AI pilot"" career path

What a shitty time to be alive. I used to love technology. Now I'm coming to loathe it. It is diminishing what it means to be human",Forces and Consequences,craft-erosion,craft-erosion|workforce-disruption
ap_102,"Almost like programming is a multifaceted skill requiring nuance and craft. Crazy.

Perhaps humans should do it afterall.",Forces and Consequences,craft-erosion,craft-erosion
ap_103,Maybe there's a chance we become the mystical gurus holding onto the forgotten knowledge.,Forces and Consequences,craft-erosion,producer-comprehension-gap|craft-erosion
ap_104,Great. They're ruining a great language. Sigh guess I'll waste my time on another language before that inevitably goes to shit too.,Forces and Consequences,craft-erosion,codebase-degradation|craft-erosion
ap_105,"As a software engineer I look at those PRs and feel sad, sad for the SWEs forced to deal with this crap and waste time and thinking resources, sad for the massive amounts of energy this AI used, for nothing.
This is an abomination.
Enough with this AI hype crap already and stop trying to replace us (SWEs) with AI, it will backfire.",Forces and Consequences,craft-erosion,reviewer-burden|craft-erosion|workforce-disruption
ap_106,"Software 4.0 is where people return to the craft instead of consuming the ai slop diarrhea that is stinking up the world around us.

Eventually, people will learn to stop putting faith in things and just get the job done. Stop trying to sidestep the process, and focus on being masters of the craft, using code as an efficient tool, not a leaky sledgehammer.",Forces and Consequences,craft-erosion,developer-accountability|craft-erosion
ap_107,"This PR has no purpose whatsoever that benefits the project. No open source maintainer should have to put up being spammed with 128k line AI slop made without any concrete purpose. It's mind blowing that AI zealots are now demanding people to be supportive of such spam with an air of moral superiority. Won't somebody please think of the spammers!

If someone wants that green Github contribution graph, they should at least take the time and effort to learn software engineering. They shouldn't steal open source maintainers' time with AI slop and expect them to clean it up. It's beyond offensive. It's telling the maintainers that is what their projects are worth.",Forces and Consequences,craft-erosion,reviewer-burden|developer-accountability|structural-drivers|craft-erosion
ap_108,"This is actually why I think jobs will be lost to AI in our field. AI isn't going to replace us, we're all just going to get so damn sick of dealing with it that we're going to quit.",Forces and Consequences,craft-erosion,workforce-disruption|craft-erosion
ap_109,"> Nothing is more annoying than looking at a PR and thinking to myself “I'm the first human being to ever lay eyes on this code.”

This is also what really pisses me off.

I have worked with people who where good at one thing but bad programmers.
Thats fine.

If I review (and rework) their code I can find the pieces of brilliance, where they encoded their deep understanding of the high frequency emitter and receiver even if the C is bad.

But with AI slop there is nothing.",Forces and Consequences,craft-erosion,reviewer-burden|craft-erosion
ap_110,"Yeah exactly. Another coworker of mine isn't the best coder but he's a brilliant data scientist with published papers and has spoken at conferences. Does he sometimes mess up when to use a data structure or write not the cleanest code? Sure, but that's what I'm here to help with.

This AI slop is just a lot of noise with no underlying brilliance.",Forces and Consequences,craft-erosion,craft-erosion
ap_111,"I'm not passing judgement in that comment about if carefully crafting and curating code is a net win productivity wise over quickly churning out ai slop that is ostensibly viable long term.

I _personally_ follow the careful crafting and review approach. I think a deep understanding of the systematic ideas underlying a project is critical to continuing to improve it effectively and I believe code that is easy to understand is extremely valuable for that. I'm my experience so far the ai stuff seems to create more, harder work for me in the long run and I end up with worse understanding after than if I just wrote it myself but I recognize that's just my person anedata so far and we're at the beginning of this ai coding landscape.

I'm also open to the idea that lots of software we currently carefully craft by hand could likely be autogenerated ad hoc as needed. Moreover, good engineers are extremely expensive and most software is quite bad anyway so I expect there is a new balance to be found here.

For my 2 cents, I'm not removing my or my company's ability to understand our own software in exchange for vendor lock in with ai (even if they weren't all owned by the current set of megalomaniacs) but I see the angles and I'm not afraid to consider the tradeoffs or have the conversation.",Forces and Consequences,craft-erosion,reviewer-burden|developer-accountability|craft-erosion
ap_112,"I like this comment:

i'm a programmer because i enjoy programming, not because i secretly aspire to instead gently debate a word salad machine into making a ten-line change for me",Forces and Consequences,craft-erosion,craft-erosion
ap_113,Well at least we'll have work forever fixing the ai bugs. sounds awful though.,Forces and Consequences,craft-erosion,workforce-disruption|craft-erosion
ap_114,"There's lots of concern and discussion about the quality of AI models writing code. I am writing fairly ambitious code in complex codebases and I have really been seeing great results with Claude, OpenAI, gemini, etc. I don't have any particular process or magic prompts, but I have been developing software for 30 years and I use AI as if they were a developer I manage. I try to be clear on the goal of the code, context that should help, and then I don't get too picky about exactly how the code should be written. I test it and give feedback on how the code should work. Why are so many people complaining about AI slop? Is it really the shortcomings of the AI models or are they using AI wrong? There appears to be entrenchment going about whether there is AI hype or not. I'm wondering it's really almost a personal issue, like it depends on how you work with people. I generally tell myself that if I'm not getting the results I want then I need to improve how I am using the AI. And I've gotten great results. Am I alone on this?",Review Friction,developer-accountability,developer-accountability
ap_115,"I've always understood that when it comes to code reviews is that the submitter is responsible for every change, bottom line. Using AI is new, but it's fine, as long as the submitter can stand the scrutiny and answer every change in the branch('AI tool told me to' is not a valid excuse, obviously).

Regarding the LOC thing that others have mentioned, it's just good practice. It meant to discourage a 10K LOC that implements a complex feature end-to-end that changes or introduces multiple components. I found that team members are more likely to choose a PR with small, specific changes. This means leveraging something like stacked PRs to allow multiple engineers to review different parts of the code, as well as encourage engineers who may not be as familiar with all the components a chance to participate.

As a reviewer, I expect a test or two to address changes, as that makes it easier to quickly see their effects in action. This does encourage refactoring of code(to make it testable.

You'll likely end up with a lot more tests, but ensuring you have meaninful tests is a different topic of conversation.",Review Friction,developer-accountability,developer-accountability|slop-mitigations
ap_116,Seems like a bad engineer problem. The first pass on a PR should be the person who authored it. AI might generate code but the person writing the prompts owns the change.,Review Friction,developer-accountability,developer-accountability
ap_117,"its on the developer to take responsibility for their code whether or not AI was used.

You chose to use AI to generate the code so at least have AI act as a first reviewer to clean up its own slop with direction from you",Review Friction,developer-accountability,developer-accountability|slop-mitigations
ap_118,"""I'm not being too strict. The code was garbage. The bar is already through the floor and I'm not letting it go any lower. I'm protecting the company from a disaster.""

And if it comes to it, ""Either you trust my expertise on this or you don't, but as long as it's my decision I'm not letting any more garbage code through.""",Review Friction,developer-accountability,developer-accountability
ap_119,"I have discarded entire PRs I made before, on my own accord, simply because they were too big for my taste.",Review Friction,developer-accountability,developer-accountability
ap_120,"There are 0 reasons to ever accept a thousand line PR. AI or not. This is not an AI issue, it's a quality of work issue. People aren't checking their work before submitting for review, so you need to address that problem in the same way you'd do so without AI tools being present. A few simple rules to help:

1. no PR over 200 (or whatever your team deems acceptable) lines will be reviewed. Learn to break up changes in to manageable chunks.
2. harden a set of tests that are considered foundational. All PRs must pass those tests. If a change to existing foundational tests is proposed, it must go through a formal design review process.
3. embrace the use of AI by creating prompt guardrails and conventions that are published as golden path integration with AI to make sure the AI tools are mostly sticking to conventions and good practices existing in the system. Offer trainings to other teams and organizations on proper, effective usage of AI tools in the SDLC instead of just being an old man yelling at the sky.
4. egregious or repeated failures to follow the rules are escalated to organizational leadership to find the root cause of why a team or individuals are breaking rules set in place to ensure high quality delivery.",Review Friction,developer-accountability,slop-mitigations|developer-accountability
ap_121,"Holy shit. I'm not seeing this where I am at all. Our bar for quality is the highest it's ever been and the people writing those PRs would definitely end up getting fired for not being able to submit quality code for review. Ultimately, they should be held responsible for what they output, no matter how it was generated.

I'm sorry though, that sounds like a nightmare situation.",Review Friction,developer-accountability,developer-accountability|structural-drivers
ap_122,"Sometimes I see a PR and just reject it immediately because it's too big and doesn't focus on achieving a single goal. I don't even read it further once that conclusion is done, and that's for code written by humans. There is no point in continuing to read at that point until it has been split into PRs focused on a single goal.

Seems to me like you continue reading the entire thing well after you realize that it's not going to be viable to merge even after polishing. It's fundamentally flawed solutions, don't pick through it just send the poisonous food back to the kitchen and let the creator of that mess handle it.

Also, if these are sent by people you have some influence over, mandate that all authors must review their own code first. Shame them kindly when it's evidently ignored.",Review Friction,developer-accountability,slop-mitigations|developer-accountability|producer-comprehension-gap
ap_123,"Question: how do you know it's production grade? You vibe coded it. You didn't check the code to ensure it was accurate, efficient, secure, and designed/architectured well. There is no such thing as bug free code, only bugs yet to be found. If you were writing production level code before AI, you should know this and never claim that you vibe coded bug free software.",Review Friction,developer-accountability,developer-accountability
ap_124,"This. So much this. Assholes who want to get paid while never taking any responsibility for their decisions are the worst.

If you want to offload responsibility then offload the salary too.",Review Friction,developer-accountability,developer-accountability|mandated-ai-adoption|structural-drivers
ap_125,"AI works at the same level as a junior software engineer, it will put out working code but whether or not it's the correct code is still on you.

There is a new setup process as well. They will read from rules files and getting good at prompting and setting up those files is also crucial. You still need to know how to code. I would love to see a production application built and maintained by a PM or business stakeholder, mostly because it will almost certainly fall apart.

That said though, if you aren't using AI, you are leaving a lot on the table. I'm still in my early days of this but folks at anthropic are kicking off multiple agents to work on multiple projects. Imagine if you didn't need to focus on just one project but could instead supervise several being built out.",Review Friction,developer-accountability,developer-accountability|ai-limitations
ap_126,"It's not AI's code, it's my code

Damn right. The problem with using LLMs to code only starts when people aren't using that mindset.",Review Friction,developer-accountability,developer-accountability
ap_127,"I don't buy this argument. I have a similar approach to my job but I'm very cautious of such shortcuts because it will ALWAYS bite my dumb ass back, sooner or later. It's not sustainable.

I use AI a lot these days but I have strict cursorrules and always force the model to refactor the code until it checks at least my 3 main boxes: readability, discoverability, separation of concerns. Anything else like some wacky hacky workaround is not acceptable.",Review Friction,developer-accountability,developer-accountability|slop-mitigations
ap_128,I'm cleaning up AI slop in my own code constantly,Review Friction,developer-accountability,developer-accountability
ap_129,"The issue is not AI, but careless teams. You can do a lot of documenting with AI, as long you read the output and confirm it provides the correct instructions.",Review Friction,developer-accountability,developer-accountability
ap_130,"As an executive, if youʼre doing anything with the code base, youʼre not doing your job as an executive.

People and company management skills are just as demanding as coding skills, meaning that each demands a commitment that makes trying to do both nearly impossible to do them well.",Review Friction,developer-accountability,developer-accountability|producer-comprehension-gap
ap_131,"Had the exact same problem with 2 senior devs on team (I am lead). Yesterday I posted the following message to our group chat:

Team, this is a gentle reminder that using AI tools and copy-pasting code is not only allowed, but encouraged. These approaches help us move faster. However, please ensure you thoroughly review your own code before moving it to “Ready for Review” or re-requesting a review. It can be discouraging for reviewers to repeatedly point out small issues, flag the same problems across multiple rounds, or catch regressions in well-understood functionality.

Fewer review cycles lead to faster merges, and faster merges lead to faster releases. Putting your best foot forward helps us build momentum as a team rather than slowing us down. Make sure your code (and/or testable outcomes) are clear, understandable, and easy to review.

Ownership of a PR always rests with you. It is never acceptable to shift responsibility to AI. Regardless of how code is produced, you are accountable for its quality. Please note that the standards of your PRs are a reflection of your professional values, and is therefore also factored into your yearly performance review. Lastly, the PRs are not just about rote process, but about demonstrating craftsmanship and care in the way you show up for the team.",Review Friction,developer-accountability,slop-mitigations|developer-accountability
ap_132,"It is an odd but nice feeling. A catharsis to a pressure I didn't realize was building.

I've finished the coding for my ticket. I put up the PR. I look at the files changed. Realize I could have done something simpler and this one PR actually has three disjoint parts. Close the PR. Partition the PR into three cleaned, small, and separate PRs. Get all three confidently review by mid afternoon instead of taking days.",Review Friction,developer-accountability,developer-accountability
ap_133,"Completely what I hate about opinions that are like “ignore the fact that it's AI generated”.

The person opening the PR put in no effort in the code that's written.",Review Friction,developer-accountability,reviewer-burden|developer-accountability
ap_134,"Absolutely agree. I use AI in all my projects and I need to correct it in almost everything it does. It's still a massive productivity boost, but if I let pass some of the stuff it makes up I'd be wrestling with that code for months, and without the context.",Review Friction,developer-accountability,developer-accountability
ap_135,"I've done a couple of projects with AI that came out like a lion, but now I'm in ""post-AI build dread"". Impossible to maintain. Luckily I didn't bet the farm on them, and I needed to do it to learn what to do and what not to do.

Fact is, you have to review any code that AI generates for you if its not a total throwaway. Great for writing one off shell scripts. Complex, long-lived software. No, cause when you hit the wall, it hurts.",Review Friction,developer-accountability,developer-accountability|codebase-degradation
ap_136,"“The AI did it for me” isn’t a good reason to push shitty code. Why aren’t you pushing back in PRs? Why are you letting your peers work for the LLM, rather than the other way around?",Review Friction,developer-accountability,developer-accountability
ap_137,"I'm a 25 YOE consultant, so I'm already there in terms of skill acquisition but I'm looking out for other devs here.

Adding skillset requirements to developers without requisite compensation is something that needs to be called out. Especially because good product costing is hard and people who can do it properly are compensated well for it.

Instead of acquiring yet another skill, developers need to grow spines and insist that at some point management has to trust their expertise and experience. Especially with how owners and managers view AI as truth tellers and everything machines.

And if this skill becomes part of the job requirements, then we need to start demanding salaries that reflect that.

Not to mention the original post shows that devs can't just work the next ticket in the queue because management won't trust them enough to do that.",Review Friction,developer-accountability,developer-accountability|producer-comprehension-gap|mandated-ai-adoption
ap_138,"Been doing it for ten years still love the profession as much if not more than when I started, but the joy of software development for me was always in seeing my idea come to life, in exploring all the clever ways people had solved so many problems, in trying to become as good at the craft as they were, and in sharing those solutions and ideas with like-minded peers.

I care deeply about the code quality that goes into the projects I work on because I end up having to maintain it, review it, or fix it when it goes south, and honestly it just feels wrong to me to see bad code.

But literally typing out the characters that make up the code? I could care less. I've done that already. I can do it in my sleep, there's no challenge.

At this stage in my career I'm looking for ways to take the experience I have and upskill my teams using it.

I'd be crazy not to try and leverage LLMs as much as possible. That includes spending the time to write good CLAUDE.md files, set up custom agents that work with our codebase and patterns, it also includes taking the time to explain the why behind those choices to the team so they understand them, calling out bad PRs that ""work"" but are AI slop and teaching them how to get better results out of these things.

Idk man the profession is pretty big and creating software is still just as fun as when I was doing it character by character in notepad. I just don't care to type more than I need to when I can focus on problem solving and building.",Review Friction,developer-accountability,developer-accountability|slop-mitigations
ap_139,"Trying to figure out how to navigate this without causing the person to mentally check out due to me confronting them.

Sometimes there's no easy way around this. They have to be confronted. Yet confrontation can still happen in a respectful manner. I've confronted people in similar cases. Everytime with respect.

""Hey, I looked at your PR. It gives me the feeling that it's largely generated by AI. Are you aware that AI isn't perfect, makes huge mistakes, and generates unreadable code? Could you please revisit your PR and review your code?""

And if they don't or mentally check out, then it's time to escalate to management.

I don't believe in sugar coating these kinda things.",Review Friction,developer-accountability,slop-mitigations|developer-accountability
ap_140,"I review it as if there were no AI involved at all.

• If it's unreviewable due to sheer size, I'll reject it.
• If there are obvious code issues, I'll point them out.
• If the code has bugs, I'll tell them to fix them.
• If it's lacking tests, I'll tell them to add some.
• If they haven't self-reviewed or tested it, they must do so, etc.

If they create bad PRs and get pushback on them without having the opportunity to blame AI, I bet they'll change their tune quickly enough.",Review Friction,developer-accountability,slop-mitigations|developer-accountability
ap_141,"Create a new standard of commenting on their PR after they've completed their own self-review.

I will create PRs but I do not assign them to anyone until I've reviewed my own changes. I almost always need some new commits after I've self reviewed",Review Friction,developer-accountability,slop-mitigations|developer-accountability
ap_142,"This is a recent comment from one of the PR links above. Summarizes our emotions neatly:

QUOTE

As an outside observer but developer using .NET, how concerned should I be about AI slop agents being let lose on codebases like this? How much code are we going to be unknowingly running in future .NET versions that was written by AI rather than real people?

What are the implications of this around security, licensing, code quality, overall cohesiveness, public APIs, performance? How much of the AI was trained on 15+ year old Stack Overflow answers that no longer represent current patterns or recommended approaches?

Will the constant stream of broken PR's wear down the patience of the .NET maintainers?

Did anyone actually want this, or was it a corporate mandate to appease shareholders riding the AI hype cycle?

Furthermore, two weeks ago someone arbitrarily added a section to the .NET docs to promote using AI simply to rename properties in JSON. That new section of the docs serves no purpose.

How much engineering time and mental energy is being allocated to clean up after AI?

UNQUOTE",Quality Degradation,knowledge-ecosystem-degradation,trust-erosion-in-collaboration|reviewer-burden|codebase-degradation|knowledge-ecosystem-degradation|mandated-ai-adoption
ap_143,Welcome to the AI slop era,Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation
ap_144,"And early research is showing that they are already plateauing (amount of training data and parameters needs to grow too fast to reach measurable levels of improvement over previous models), hallucinations are increasing (maybe due to a lack of good training data), which further pushes the real cost vs benefit disparity we have right now.",Quality Degradation,knowledge-ecosystem-degradation,ai-limitations|knowledge-ecosystem-degradation
ap_145,"When search engine make you optimize for being found, not for being accurate, this is where we end up.

It was already the case before AI slop. It's just easier now.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_146,"I have been doing Object Oriented Programming for 25 years, but am now learning a new framework that uses a functional language. So, while I have lots of experience with code, I'm very new to this paradigm.

I thought that AI could help me learn it and have tried a variety of approaches. I have found that it is just absolute crap. It is worse than hype, it lies about what you are able to do. I spent a day with ChatGPT trying to figure out how to resize a browser window in a feature test until it finally told me after hours of confident explanation, that it is impossible to do at the moment. Um, that would have been great information to have 8 hours ago!

Not only does it lie to you, but AI slop is literally destroying the Internet. Please do not try to learn software development from AI. There are plenty of great ways to learn. Maybe your experience is or will be different, but I value my time and AI does nothing but waste mine.",Quality Degradation,knowledge-ecosystem-degradation,ai-limitations|knowledge-ecosystem-degradation
ap_147,"Typically java articles or tutorials are often gated being paywalls now. So free content seems to be incomplete often, potentially to push to pay. Stackoverflow has been quite bad for a while as well.....

It's not the best, my guess is more niche languages might do better than popular ones, because of dedicated people. Maybe.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_148,"Yes, it's part of this whole ""everyone can code"" crap that has been a detriment to standards in this engineering profession.

Now we have people who don't even want to be software engineers, they want to be influencers and their chosen topic is our profession. So they just pump out ""content"" which is garbage and low effort, when once upon a time people just assumed a certain standard to exist.... Or if someone was speaking/writing publicly about this stuff then they came with some credentials. Now they don't. It's incredibly frustrating when juniors/mids/shit-seniors send you links to this garbage content as ""proof"" of why we should do something.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_149,"theres been bad docs/inaccurate docs forever

i remember setting up stripe marketplace in 2018 was a nightmare for my company's use case because we'd find undocumented things. We'd get random unexplained fees and need to chase them. We'd find and need features that weren't actually documented. etc. Unless you were a 100% CC + small transactions you probably noticed the same. Theres entire companies now dedicated to replacing marketplace because of stuff like that (Dots YC2something for instance)

its easy to jump on ""its AI ahhhh"" but its been a thing forever. I can think of things in 2011 or 2006 that were equally confusing and undocumented as things I find today.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_150,"Lmfao. We had a guy do this and make hundreds of ""docs"" pages of fluff from Claude with maybe 1 or 2 pages of actual information.",Quality Degradation,knowledge-ecosystem-degradation,ai-content-detection|ai-limitations|knowledge-ecosystem-degradation
ap_151,"Yes, there is content produced but not reviewed today that simply would not have been produced before. There are also lots of FOSS projects that aren’t used by the author. This is the era of AI 🙄",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|producer-comprehension-gap
ap_152,"Meanwhile, on LinkedIn: AI! AI! Everything will be achieved through AI convergence. Programming will be a matter of the past!",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_153,"Honestly, I feel like both extremes are wrong. AI is more useful than the people who yell about how bad it is say and it's less useful than the people saying they are all smarter than us and are going to leave us behind say.

Like is it interesting that AI can find a zero day, yeah sure. But if you have to generate 100 reports and one contains a real zero day and 99 are trash it didn't actually save you any time. But it might have just found a super significant bug. Let's all just agree to be realistic.",Quality Degradation,knowledge-ecosystem-degradation,ai-limitations|knowledge-ecosystem-degradation
ap_154,"This is such a massive problem that it's baffling all these AI companies didn't seem to think ahead.

This was the first thing I thought of when AI started gaining hype. How does ""AI"" sustain itself when its being deployed specifically to cut off its only ""food source"".

AI training AI is such a catestrophic issue that no one is talking about.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|ai-limitations
ap_155,"Maybe it will depend more on the API developers to document better now instead of relying on people figuring things out and tutorializing them in the future. It's just that for a lot of this stuff, code samples and tutorials are the best documentation since they decipher the cryptic API descriptions into something more concrete.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation
ap_156,Yes. Pure AI slop,Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation
ap_157,"documentation has always been hit or miss, imo. I've chosen software specifically for the good documentation before!",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation
ap_158,"I don't know which specific software you are referring to, and this might just be my experience lately, but it seems more and more developer experience takes a backseat to delivering features. Maybe AI is the feature driver but I don't think this is related to AI, just related to the enshittification of everything and pushing more work on to small teams with less time to deliver than ever. As for articles, they've always mostly sucked and have long been ads/clickbait disguised as tutorials. What you're referring to has been rare for a while and isn't related to AI.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers
ap_159,"This is why I only learn from books. Books, books, books, books, books. Books.",Quality Degradation,knowledge-ecosystem-degradation,slop-mitigations|knowledge-ecosystem-degradation
ap_160,"Lots of coding influencers in Need of any Content.

Seriously dudes and dudettes, I Never thought it would Happen, but we’re back at buying Books for solid Information.",Quality Degradation,knowledge-ecosystem-degradation,slop-mitigations|knowledge-ecosystem-degradation|structural-drivers
ap_161,"I was brooding the other day, how the economics of compilers and tools is so dismal, it's a race to the bottom -- this merely confirms it. It's been an industry wide problem this entire century. It's hard to take pride in your craft when your tools are shite, and nobody wants to pay for quality. And get that free leftpad function from god knows where on npm.",Quality Degradation,knowledge-ecosystem-degradation,knowledge-ecosystem-degradation|structural-drivers|craft-erosion
